,name,n_or_f
1758,120064379,0.0
1759,120111774,0.0
1760,120121221,0.0
1761,120123565,0.0
1763,120141988,0.0
1764,120161062,0.0
1765,120161760,0.0
1766,120180263,0.0
1767,199904033,0.0
1768,199926030,0.0
1769,199926030,0.0
1770,200103034,0.0
1771,200149040,0.0
1772,200228025,0.0
1774,200317041,0.0
1777,200522012,0.0
1778,200610026,0.0
1779,200626004,0.0
1780,201305006,0.0
1781,201504011,0.0
1782,201514405,0.0
1783,201747007,0.0
1784,1202646902432,0.0
1785,",14.30(2)",0.0
1786,: (1) whether a party%2019s later position was clearly inconsistent with its earlier position; (2) whether the party has succeeded in persuading a court to accept that party%2019s earlier position so that judicial acceptance of an inconsistent position in a later proceeding would create the perception that either the first or second court was misled; and (3) whether the party seeking to assert an inconsistent position would derive an unfair advantage or impose an unfair detriment on the opposing party if not estopped.,0.0
1787,. section 47-36aa,0.0
1789,". Redondo Improv. Co. v. Redondo Beach (Cal. App. Dec. 22, 1934)",0.0
1791,.01 gram,0.0
1792,.08 legal intoxication,0.0
1793,.08 presumption of legal intoxication,0.0
1794, 15 U.S.C. section 78u-1,0.0
1795, 35 U.S.C. section 262,0.0
1796, 47:1a-9!,0.0
1797, 9 U.S.C.S. section 3,0.0
1798, interrogatories 28 U.S.C. section 1746,0.0
1799, Legal Ethics And the Destruction of Evidence,0.0
1801, Michigan Attorney General Opinion #6565 County Medical Examiner ,0.0
1805,"(C)(7),(8) and (10)",0.0
1806,(D)(1),0.0
1807,[1897] ac 22,0.0
1808,[1980] 2 NSWLR 703,0.0
1809,[2008] WASC 239,0.0
1810,[2009] 1 EGLR 39,0.0
1811,[a]n unsupported opinion can offer no assistance to the fact fact,0.0
1812,[Penal Law section 120.05 (1)]) and one punch,0.0
1813,[t]here is no constitutional or...statutory right to counsel in federal civil cases.,0.0
1816,section 1181,1.0
1817,section 17.49(g) ,1.0
1818,section 3-419,1.0
1819,section 301.6229(b)-1T,1.0
1820,section 3502.1,1.0
1822,sectionsection 102(a) and 102,1.0
1823,section1614.105,1.0
1824,@ 140.50(4),0.0
1825,"$2,000 per 10-day period of noncompliance",0.0
1826,"$5,000",0.0
1827,$720,0.0
1828,00811,0.0
1830,02-17-00419-CV,1.0
1831,08.98.235,0.0
1832,1 958,1.0
1833,1 percent,0.0
1834,1 percent,0.0
1837,1:9-2,1.0
1838,1:9-2,1.0
1841,1.197-2(h)(12)(vi)(A),1.0
1842,1.420(a),0.0
1843,1.442(b),0.0
1844,1.58,0.0
1845,1.6013-6(a)(2)(v),0.0
1847,1.707,0.0
1848,1.954-2(h)(2)(i)(A),1.0
1849,1.964-1,1.0
1850,1%25,0.0
1851,1%25,0.0
1852,10-7-504,1.0
1854,10(c),0.0
1855,100,1.0
1857,100,1.0
1858,100,1.0
1859,100,1.0
1860,1013.62(1)(b),0.0
1862,1022.210,0.0
1863,1030,0.0
1865,105(a),0.0
1866,107.17,0.0
1868,109(c)(3),0.0
1869,10b,1.0
1870,10b,1.0
1871,10b,1.0
1872,10b,1.0
1875,11,1.0
1876,11,1.0
1877,11,1.0
1878,11,1.0
1879,11,1.0
1880,11,1.0
1882,11,1.0
1883,11 U.S.C. section 544,1.0
1884,11 U.S.C. section 547,1.0
1885,11-2101,1.0
1887,110 S. 22,1.0
1888,110.1127(2)(a),0.0
1889,1104(a)(2),0.0
1891,1111(a),0.0
1892,1141(b)(6),0.0
1893,116,1.0
1894,116,1.0
1895,12 C.F,1.0
1896,12 C.F,1.0
1897,12-1.1,1.0
1898,12-10(d),1.0
1899,12-14-108,1.0
1900,12-27-,1.0
1901,12-8-30,1.0
1902,12:235-3.6,1.0
1904,12(a)(4)(a),1.0
1905,12(a)(4)(a),0.0
1907,12(b)(1),0.0
1908,12(b)(1),1.0
1909,12(b)(6),0.0
1910,12(b)(6),0.0
1911,12(b)(6),0.0
1912,12(b)(6),1.0
1913,12(b)(6),1.0
1914,12(b)(6),1.0
1915,12(B)(7),0.0
1916,12(b)(7),0.0
1917,12(f),0.0
1920,12(f),1.0
1921,120-day,1.0
1922,120-day,1.0
1923,1211,1.0
1924,122-58.7,1.0
1925,1227,0.0
1926,1248(g)(2),0.0
1927,1291-10,1.0
1928,1292(a)(2),0.0
1929,1292(b),0.0
1931,13:2584,1.0
1932,13.1-752,1.0
1933,pl.,1.0
1934,pl.,1.0
1935,130-1.1a,1.0
1936,1325(b),0.0
1937,1332(c)(1),0.0
1938,134th,1.0
1939,137,1.0
1940,139-20.1,1.0
1941,139-39,1.0
1942,13A,1.0
1943,13th,1.0
1944,13th,0.0
1945,13th,1.0
1947,14-10-119,1.0
1948,14-10-119,1.0
1949,14(a),0.0
1951,1473,1.0
1952,148,1.0
1953,148,1.0
1954,15,1.0
1955,15,1.0
1957,15,1.0
1958,15,1.0
1960,15,1.0
1962,15,1.0
1963,15,1.0
1964,15,1.0
1965,15 U.S.C. 6801,1.0
1967,15 U.S.C.S. section 1673,1.0
1968,15-1009,1.0
1969,15-1009,1.0
1971,15-2,1.0
1973,15.2-2303.4,1.0
1974,15(c),0.0
1976,1509(f),0.0
1979,156.003,0.0
1980,156.004,0.0
1981,157,0.0
1982,16,1.0
1983,16,1.0
1984,16,1.0
1985,16,1.0
1988,16-,1.0
1989,16-11-39.1,1.0
1990,16-119A,1.0
1994,16.505(a)(4),0.0
1995,160,1.0
1996,1604.11(e),0.0
1997,162(m),0.0
1998,1630.2(o)(2)(ii),0.0
2000,17-10-11,1.0
2001,17-16-4(b),1.0
2002,17-4-40,1.0
2004,170(b)(1)(G),0.0
2005,1701.37,0.0
2006,171.27,0.0
2007,1754,1.0
2008,176.6(e),0.0
2009,177 S.W,1.0
2010,18,1.0
2011,18,1.0
2012,18,1.0
2013,18,1.0
2014,18,1.0
2015,18,1.0
2016,18,1.0
2018,18,1.0
2019,18,1.0
2020,18 U.S.C. section 2(b),1.0
2021,18 U.S.C. section 3238,1.0
2023,18 U.S.C. 248,1.0
2024,18 U.S.C. 2721,1.0
2025,18 u.s.c. 491,1.0
2027,18 usc 1326,1.0
2028,18 usc 2251,1.0
2029,18 usc 3041,1.0
2030,18 USC 3184,1.0
2031,18-1.3-1004,1.0
2032,18-110,1.0
2033,18-493,1.0
2035,18.2-371,1.0
2036,18.2-371,1.0
2037,1816,1.0
2038,183,1.0
2039,183,1.0
2041,186.023,0.0
2042,1944,1.0
2043,1975-1,1.0
2044,1980,1.0
2046,1983,0.0
2048,1983,1.0
2049,1983,1.0
2050,1983,1.0
2052,1983,1.0
2055,1983,1.0
2056,1983,1.0
2057,1983,1.0
2058,2 More Filings Highlight High Stakes Behind Colliot FBAR Order,0.0
2059,2-1.11(f),1.0
2060,2-12.4(B)(4),0.0
2061,2-231(b)(2),0.0
2062,2-408,1.0
2064,2-619,1.0
2065,2:11-cv-01754,1.0
2066,2:17cv1235,0.0
2068,2.116(C)(8),0.0
2069,2.116(C)(8),0.0
2070,2.725(d),0.0
2071,20-16-101summary,1.0
2072,20-factor,1.0
2074,20.40,0.0
2075,2000,1.0
2076,2000,1.0
2077,2000,1.0
2078,2000,1.0
2079,2000,1.0
2080,2005-,1.0
2081,2006-4,1.0
2082,2008,1.0
2083,2008,1.0
2084,2008,1.0
2085,2008,1.0
2086,200810015,0.0
2087,2009-01-4206,1.0
2088,201(k),0.0
2090,2013,1.0
2092,2013,1.0
2093,2013,1.0
2094,2013,1.0
2095,2013,1.0
2096,2013,1.0
2098,2013,1.0
2099,2013,1.0
2100,2013,1.0
2101,2013,1.0
2102,2017,1.0
2103,2017,1.0
2104,2017,1.0
2105,2017,1.0
2106,2017,1.0
2107,2017,1.0
2108,2017,1.0
2109,2017,1.0
2110,2017,1.0
2111,2017,1.0
2112,2017,1.0
2113,2017,1.0
2114,2017,1.0
2115,2017,1.0
2116,2017,1.0
2117,2017,1.0
2119,2017,1.0
2120,2017,1.0
2122,2018,1.0
2124,2018,1.0
2126,2018,0.0
2127,2018,1.0
2128,2018,1.0
2129,2018,1.0
2130,2018,1.0
2131,2018,1.0
2132,2018,1.0
2133,2018,1.0
2134,2018,1.0
2136,2018,1.0
2137,2018,1.0
2139,2018,1.0
2140,2018,1.0
2141,2018,1.0
2142,2018,1.0
2143,2018,1.0
2144,2018,1.0
2146,2018,1.0
2149,2018,1.0
2151,2018,1.0
2152,2018,1.0
2153,2018,1.0
2154,2018,1.0
2157,2018,1.0
2159,2018,1.0
2160,2018,1.0
2161,2018,1.0
2162,2031.060(h),1.0
2164,2033.280,1.0
2166,206(4),1.0
2167,21 C.F,1.0
2168,21 C.F,1.0
2169,21,1.0
2170,21,1.0
2171,21,1.0
2172,21,1.0
2173,21,1.0
2176,21,1.0
2177,21,1.0
2179,21 U.S.C. 842,1.0
2180,21 U.S.C. 842(c),1.0
2181,21 U.S.C. 843,1.0
2182,21 usc 841(b)(1)(C),1.0
2183,21-15-41,1.0
2185,21.218,0.0
2186,21.365,0.0
2187,210,1.0
2188,210.24(b)(1),0.0
2189,2110,0.0
2190,2111,0.0
2191,215,1.0
2194,22,1.0
2195,22,1.0
2196,22,1.0
2197,22,1.0
2198,22,1.0
2199,22,1.0
2200,22,1.0
2201,22,1.0
2202,22,1.0
2203,22,1.0
2204,22,1.0
2205,2208(h),0.0
2206,2287-10,1.0
2207,23-1.12,1.0
2208,23-9.2,1.0
2210,23(e),0.0
2212,2307.80,0.0
2213,231-23(d),1.0
2215,2312-10,1.0
2216,2339B,1.0
2217,2339b,1.0
2218,236 U.S. 318,1.0
2219,237,1.0
2220,24-10-106,1.0
2221,24-4.6-6-2,1.0
2222,24-4.6-6,1.0
2223,24-6-608,1.0
2224,24-8-803(8),1.0
2225,245.11,0.0
2227,25 C.J,1.0
2228,25,1.0
2229,25,1.0
2230,25,1.0
2232,25,1.0
2235,25 U.S.C. section 1911(a),1.0
2237,250,1.0
2238,252.227-7013,1.0
2239,254,1.0
2240,259-c(14),1.0
2241,26,1.0
2242,26,1.0
2243,26,1.0
2244,26,1.0
2245,26 U.S.C. 7216,1.0
2246,26-6,1.0
2247,26(a)(2),0.0
2248,26(b)(2)(C),0.0
2249,26(b)(4)(E),0.0
2251,26(E),0.0
2252,26(g),0.0
2253,27-2-308,1.0
2254,27-31-79,1.0
2255,27.01.03,0.0
2256,27.01.03,0.0
2257,272.001,1.0
2258,273.5,0.0
2259,28,1.0
2260,28,1.0
2262,28,1.0
2265,28 U.S.C. section 2516(a),1.0
2266,28 U.S.C. section 636(b)(1),1.0
2267,28 U.S.C. section292(d),1.0
2269,28 U.S.C. 1447(e),1.0
2270,28 U.S.C. 1961,1.0
2271,28 USC 1292(b),1.0
2272,28 USCS section 1783,1.0
2273,28-1-303,1.0
2274,2805-b,1.0
2275,287.030,0.0
2276,287.120,0.0
2278,29 C.F,1.0
2279,29,1.0
2280,29,1.0
2282,29,1.0
2283,29,1.0
2284,29,1.0
2285,29,1.0
2286,29,1.0
2288,29-3-3,1.0
2289,29.1,0.0
2290,2917.21(B),0.0
2291,292.5(a),0.0
2292,2921.041,0.0
2293,2929.14b2a,1.0
2294,2951.041,0.0
2295,2953.08,1.0
2296,2953.08,1.0
2297,297 S.W,1.0
2298,2b1.1 loss fraud mortage,0.0
2299,2b1.1(b)(11)(C)(i),0.0
2300,2K2.1(a)(4)(B),0.0
2301,3 Hudson Associates LLC,0.0
2303,3-717,1.0
2304,"3, 4",0.0
2307,3.7(b),0.0
2308,3(a)(8),0.0
2309,30,1.0
2310,30,1.0
2312,30,1.0
2313,30,1.0
2314,30,1.0
2315,30(b)(6),1.0
2316,30(b)(6),1.0
2317,30(b)(6),1.0
2318,30(b)(6),1.0
2319,30(b)(6),1.0
2321,30(b)(6),1.0
2322,30(B)(6),0.0
2324,30(d)(1),0.0
2325,30(d)(3)(A),0.0
2326,301.7701-5(a),1.0
2327,301(3)(C),0.0
2329,309(c)(2),1.0
2331,31 U.S.C. 3713,1.0
2332,31-19-2-6,1.0
2333,31-30-3-2,1.0
2334,31-30-3-2,1.0
2335,31.02.04.02,0.0
2336,312,1.0
2337,3148(2),0.0
2338,316.1945(1)(a),0.0
2339,317 c 9,1.0
2340,32-4-101,1.0
2341,32(a),0.0
2342,3212(f),0.0
2343,3217,0.0
2344,325C.03(b),1.0
2345,33-3-28,1.0
2347,33-5-501,1.0
2348,3327.01,0.0
2349,3395,0.0
2351,35-48-4-1(b),1.0
2352,35-9-502,1.0
2353,352-239-3310,1.0
2354,354,1.0
2355,36,1.0
2356,36,1.0
2357,36,1.0
2360,36-5-121(b),1.0
2361,362(j),0.0
2362,362(k),1.0
2363,362(k),1.0
2364,362(k),1.0
2365,363(d),0.0
2366,363(f),0.0
2367,365(a),0.0
2368,365(n),0.0
2369,365(p),1.0
2370,365(p),0.0
2371,365(p)(1),0.0
2372,368(a)(1)(G),0.0
2374,37(a)(5)(C),0.0
2375,37(b),0.0
2376,37(D),0.0
2377,3729,1.0
2378,38R,1.0
2381,397(c),0.0
2382,3A:12(b),0.0
2383,3C1.1,1.0
2384,3D printing,0.0
2385,4 hours and 59 minutes,0.0
2387,4:10-3,1.0
2388,4:10-3,1.0
2389,4:11%2013cv%201300273,0.0
2391,4:18-2,1.0
2392,4:24-1(c),1.0
2393,4:42-9(b),1.0
2394,4:50-1(c),1.0
2395,4(c)(8),0.0
2396,4(h),1.0
2397,4(h),1.0
2398,4(k)(1) 4(k)(2),0.0
2399,40-3-55,1.0
2400,40-3-55,1.0
2401,401(k),1.0
2402,401(k),1.0
2403,402A,1.0
2404,404.0035,0.0
2405,404(a)(6),0.0
2406,405(b),0.0
2407,405(b),1.0
2409,405(b),1.0
2410,408.032,0.0
2411,408.471,0.0
2412,41.700,0.0
2413,4112.05(B)(1),0.0
2414,4123.90,0.0
2415,414(k),0.0
2416,415(a)(4),0.0
2417,42 U.S.C.,1.0
2419,42 U.S.C. section 1983,1.0
2420,42 U.S.C. section 1983,1.0
2421,42 U.S.C. section 9609(d),1.0
2422,42 U.S.C. section1983,1.0
2423,42 u.s.c. 12112,1.0
2424,42 u.s.c. 1983,1.0
2425,42 u.s.c. 1983,1.0
2426,42 U.S.C. 6291(1),1.0
2428,42 U.S.C.S. section 3604(f)(3)(B),1.0
2429,42 USC section 17935,1.0
2430,42 usc 1302,1.0
2431,42 usc 1983,1.0
2433,42 usc 1983,1.0
2434,43,1.0
2435,43,1.0
2436,43,1.0
2437,43 P.S. section 954(c),1.0
2438,43 U.S.C. 852a,1.0
2439,438-007-0015,1.0
2440,44 C.F,1.0
2441,44-53-370,1.0
2442,44-53-370,1.0
2443,44-7-14,1.0
2445,440.13(2)(f),0.0
2446,448.08,0.0
2447,45 C.F,1.0
2448,45(c)(2)(A),0.0
2450,45(d)(3)(iv),0.0
2452,450,1.0
2453,4507.07,0.0
2455,46-11-503,1.0
2456,46:23-9.9,1.0
2458,469.413,0.0
2459,46a,1.0
2460,46a,1.0
2462,47-16-5,1.0
2463,47.05.070,0.0
2464,470.25(2)(d),0.0
2467,48,1.0
2469,48,1.0
2470,481B,1.0
2471,49 C.F,1.0
2472,49 U.S.C. section 5124,1.0
2473,49 U.S.C. section 5124,1.0
2474,49 u.s.c. 14102(a),1.0
2476,4970,0.0
2477,4A:2-2.3(a)(1),0.0
2478,4th factor,0.0
2479,5 C.F,1.0
2480,5 Cal. 5th,0.0
2482,5 USC section 552,1.0
2483,5 vac 5-20-170,0.0
2484,5-201,1.0
2485,"5,7.4",0.0
2486,5:4-1,1.0
2487,5.1,0.0
2489,5.30B,1.0
2490,5(g)(6),0.0
2492,50-h,1.0
2493,50-h,1.0
2495,500.3113(c),0.0
2496,501.165,0.0
2497,503(b)(3)(D),0.0
2498,508.010.4,0.0
2499,509.050,0.0
2500,51.0076,0.0
2501,51.014,0.0
2503,512,0.0
2504,515 U.S. 593,1.0
2505,52,1.0
2506,52,1.0
2507,52,1.0
2508,52:14b-1,1.0
2509,52.219-14,1.0
2510,52.246-12(i),1.0
2511,523 U.S. 83,1.0
2512,523(a)(2)(A),0.0
2513,523(a)(4),0.0
2514,523(a)(4),1.0
2516,523(a)(6),1.0
2517,529,1.0
2518,529,1.0
2519,530,1.0
2520,530,1.0
2522,530 u.s. 15,1.0
2523,531,1.0
2524,537.225.7,0.0
2526,54(b),1.0
2527,54(b),0.0
2528,54(b),1.0
2529,545,1.0
2530,545.101,0.0
2531,548 S.W,1.0
2532,549 S.W,1.0
2534,55.01(a)(2),0.0
2535,55.27(a)(6),0.0
2539,5521,0.0
2541,56(c),0.0
2542,56(f),0.0
2543,56(f),0.0
2544,56(h),0.0
2545,56(h),0.0
2546,560.907,0.0
2547,567,1.0
2548,567 us 519,1.0
2549,57.02,0.0
2551,5721.37,1.0
2552,580d,1.0
2553,581,1.0
2554,59.1-200,1.0
2555,5th amendment self incrimination convicted civil trial,0.0
2556,6-1112(1),1.0
2558,6.13,1.0
2559,6(b)(1)(A),0.0
2560,60-1103(d),1.0
2561,60-2301,1.0
2562,60-456,1.0
2563,60-day,1.0
2565,60(B),0.0
2566,60(b)(1),0.0
2567,60(B)(2),0.0
2568,60(B)(3),0.0
2571,605.0410,0.0
2573,62-3-3,1.0
2574,620.1304,0.0
2575,626.9541,0.0
2577,64.2-1416,1.0
2579,644,1.0
2580,64B16,1.0
2582,65(c),0.0
2583,655.059,0.0
2584,65589.5,0.0
2585,659A,1.0
2586,66,1.0
2587,66,1.0
2588,66,1.0
2589,66.1,0.0
2590,68,1.0
2591,68,1.0
2593,68.8,0.0
2594,69(a),0.0
2596,6A:9B-4.4,1.0
2597,6th amendment,0.0
2598,7 Eleven,0.0
2600,7.1.6.2,0.0
2601,7.1(B)(3),0.0
2602,7.1(b)(3),0.0
2603,7.1(b)(3),0.0
2604,700,1.0
2606,701.04,0.0
2607,701.510,0.0
2608,704(b),0.0
2609,706,0.0
2610,706,1.0
2612,71-5-127,1.0
2613,71-5-127,1.0
2614,71-5-183,1.0
2616,72(b)(3),0.0
2617,725.363,0.0
2618,74,1.0
2620,743.365,0.0
2621,744.363,0.0
2622,75,1.0
2623,75,1.0
2624,75,1.0
2625,75,1.0
2626,75.130,0.0
2627,77,1.0
2628,7702,0.0
2629,77q(a)(3),1.0
2630,787 So.2d,1.0
2631,78u-4(c),1.0
2635,8 USC section 1327,1.0
2636,8-107(5),1.0
2639,80,1.0
2640,80,1.0
2643,803(8),0.0
2644,811,0.0
2646,812,1.0
2647,82-62,1.0
2648,82.14.370,0.0
2649,832,1.0
2651,84,1.0
2653,852.05,0.0
2654,894,1.0
2655,896,1.0
2657,9 millimeter,0.0
2658,9-11-34(c),1.0
2659,9:315.18,1.0
2660,9(j),0.0
2661,90.803(23),1.0
2664,91,1.0
2665,92-817,1.0
2666,9261-8842,1.0
2669,96-030,1.0
2670,98-382,1.0
2671,98-410,1.0
2672,984.01(3),0.0
2674,99,1.0
2675,99e,1.0
2681,A.R.S. section 12-684,0.0
2682,A.R.S. section 13-1814,0.0
2685,AB 375,0.0
2686,AB 375,0.0
2687,ABA Formal Opinion 10-456 ,0.0
2688,ACCIDENTAL DEATH AND DISMEMBERMENT 90 DAYS,0.0
2689,Act 68,1.0
2691,ad cautelam,0.0
2692,"Adopted Dec. 17, 2007",0.0
2694,Aging2.0 LLC,0.0
2695,alkeon capital,0.0
2696,"American Institute of Marine Underwriters Builder%2019s Risk Clauses (Feb. 8, 1979)",0.0
2697,an $8,0.0
2699,arrest warrant,1.0
2701,article 24,1.0
2703,article 62,1.0
2705,Article 78,1.0
2707,Article 78,1.0
2708,Article 78,1.0
2709,Article 78,1.0
2710,Article 78,1.0
2711,Article 78,1.0
2712,article 78,1.0
2714,article 81,1.0
2715,article 9,1.0
2717,article 97,1.0
2718,assembly bill 411,0.0
2720,auction no. 31,0.0
2721,"august 15, 2018",0.0
2722,"August 3, 2018",0.0
2724,B-400346,1.0
2725,B-401658,1.0
2726,"Ballentine's Law Dictionary, 3rd Edition",0.0
2728,bankruptcy code 1328,0.0
2729,"Barth v. Deuel, 11 Colo. 503, 19 P. 471",0.0
2730,blackstone alternative asset management,0.0
2731,Board has long held that job titles and descriptions prepared by employers are not controlling; rather the Board looks to the authority actually possessed and the work actually performed by the alleged supervisor,0.0
2732,Border Searches of Electronic Devices,0.0
2733,"Brown, DICTIONARY OF MARINE INSURANCE TERMS AND CLAUSES (Whetherby & Co. 5th ed. 1989)",0.0
2734,burden is on the moving party; injunction,0.0
2735,Business & Professions Code section 7208,0.0
2736,Business Law Section 349,0.0
2737,but only if the offense was committed in the %2018coverage territory%2019 during the policy period,0.0
2738,by handing a copy service 402 leave at door leave at residence,0.0
2739,by midnight one (1) week prior,0.0
2741,C-31-10,1.0
2742,C-570-913,1.0
2743,"c.231, section 60B",0.0
2744,C.A. No. 11693-CB delaware,0.0
2745,C.A.R. 27,0.0
2746,C.C.P. section 877.6(a)(2),0.0
2747,CA Public Resources Code 42355 & Amazon,0.0
2748,caci 3926,1.0
2749,Cal Family Law section 341,0.0
2750,Cal Lab Code section 233,0.0
2751,Cal Lab. Code 1400 Cal Labor Code 1400 California WARN Cal-WARN CalWARN,0.0
2752,Cal. Rev. & Tax Code section 17041(a),0.0
2753,california code 2019.210,0.0
2754,california consumer privacy act of 2018,0.0
2755,California Jurisprudence 3d,0.0
2756,canal act of 1825,0.0
2757,Carlos Avalos Mendez A074-332-332 2016,0.0
2758,Carlos Avalos Mendez A074-332-332 2016,0.0
2759,Cases from NYLJ (ALM) from 1989,0.0
2760,cause for termination of employment under fixed term employment contract,0.0
2761,certificacion 30 maquinas expendedoras universidad de puerto rico,0.0
2762,Certified contractor ,0.0
2763,cfr 18.54,1.0
2764,cfr 18.90,1.0
2765,chapter 11,1.0
2768,chapter 11,1.0
2769,Chapter 11,1.0
2770,chapter 13,1.0
2772,chapter 13,1.0
2773,chapter 13,1.0
2774,chapter 7,1.0
2775,chapter 7,1.0
2776,chapter 7,1.0
2777,chapter 7,1.0
2779,character 405(b) evidence,0.0
2780,Civ. R. 60(B)(5),0.0
2782,Civ.R. 4,0.0
2783,Civ.R. 41,0.0
2784,civ.r. 60,0.0
2785,Civ.R. 75(L),0.0
2788,Civil Code section1946 and certified mail,0.0
2791,Civil Code section 56.10,0.0
2792,civil conspiracy,0.0
2793,rule 7(h),1.0
2795,rule 60,1.0
2798,class action 2018,0.0
2799,class action 2018 fair and reasonable,0.0
2801,Rule 210.28(h)(2),1.0
2804,Conformed signature,0.0
2806,Connell Foley,0.0
2807,Consciousness of guilt,0.0
2808,Conservaci%f3n de los Parques Nacionales de la Isla de Puerto Rico,0.0
2809,Constructive trust,0.0
2810,constructive trust trustee standing 544 548,0.0
2811,Control4 Corporation,0.0
2812,cornell medical college residency general surgery 1984,0.0
2813,correction law 701,0.0
2814,count 2,0.0
2815,CPLR section 603 declaratory,0.0
2816,CPLR 207,1.0
2817,CPLR 2201,1.0
2818,CPLR 3025,1.0
2819,CPLR 3025(b),1.0
2820,CPLR 3101,1.0
2821,CPLR 3107,1.0
2822,cplr 3108,1.0
2823,cplr 3116,1.0
2824,cplr 3120,1.0
2825,CPLR 3120,1.0
2826,CPLR 3121,1.0
2827,cplr 3121,1.0
2828,CPLR 3126,1.0
2829,cplr 3214(b),1.0
2830,CPLR 5521,1.0
2831,CPLR 7511 beit din,0.0
2832,CPLR 8012,1.0
2833,cplr article 50,0.0
2834,CR 26.02,1.0
2835,CR 30,1.0
2836,CR 30,1.0
2837,CR 30(b)(6),1.0
2838,CR 33.03,1.0
2839,CR 33.03,1.0
2841,CR 37,1.0
2842,CR 6 (d),0.0
2843,crim. r. 12,0.0
2844,crim.r. 44(a),0.0
2846,"crime of violence + 2255 + use, attempted use, or threatened use of physical force against the person of another",0.0
2847,CRS 13-16-122 20 travel,0.0
2848,da%f1o cerebral parto,0.0
2849,DAB No. 2729,0.0
2850,damal%131 taylor,0.0
2852,dc3 music,0.0
2853,de novo,0.0
2856,"December 21, 2010 Court of Appeals notice",0.0
2857,declaratory judgment tort duty 2315,0.0
2859,Defending Corporations and Individuals in Government Investigations,0.0
2860,"defense appropriations act, 1986",0.0
2861,designate a medical director who is licensed under chapter 18.57 or 18.71 RCW,0.0
2862,directive 2258 R-A correction officer,0.0
2863,Disclosing Sexual Harassment in the Workplace Act of 2018,0.0
2864,Distressed property conveyance,0.0
2866,DOE Order No. 202-05-3,0.0
2867,Does 1-10,0.0
2868,DR 1-103 (a),0.0
2870,"earned income credit 2016 14,880",0.0
2871,EEOC appeal No. 01970727,0.0
2872,Electricity Generation Customer Choice and Competition Act of 1996,0.0
2874,encourage the municipality to reform the patterns and practices.,0.0
2875,End result test 72 Taxes 722,0.0
2877,ethics opinion 256,0.0
2878,EU Parliament Calls For Renegotiating %2018Shocking%2019 FATCA,0.0
2880,executive law section 44,0.0
2883,executive order 11246,0.0
2884,exemption 7,0.0
2885,export control reform act of 2018,0.0
2886,exposure of sexual organs in public 800.03,0.0
2888,F(9),1.0
2889,f072905,1.0
2891,FAA 20121602F,1.0
2893,fair debt collection practices 1692(e)(11) time barred,0.0
2894,False arrest,1.0
2895,penal 550,1.0
2896,family code 2108,1.0
2897,family code 2108,1.0
2899,FAR 19.301-2,0.0
2901,Farmer v Brennan,0.0
2902,fca 311.2,1.0
2903,FCC 13-118,0.0
2904,Fed. R. Civ. P. 1,0.0
2905,Fed. R. Civ. P. 30(a)(2)(A)(ii),0.0
2906,fed. r. civ. p. 42,0.0
2907,fed. r. civ. p. 42,0.0
2908,Fed. R. Civ. P. 42(a),0.0
2909,Fed. R. Civ. P. 45 (b),0.0
2910,Fed. R. Civ. P. 45(d)(1),0.0
2912,Fed. R. Crim. P. 44,0.0
2914,fed. R. Evid. 405(b) oregon,0.0
2915,Fed. R. Evid. 609(b) probative,0.0
2916,Fed. R. Evid. 609(b) probative value substantially outweighs,0.0
2917,Fed.R.Civ.P. 26(a)(1)(A)(iii) ,0.0
2918,Federal Rule Appellate Procedure 24 due process,0.0
2919,Federal Rule of Civil Procedure 4.1,0.0
2920,federal rule of civil procedure 42(a),0.0
2921,federal rules of evidence 408,0.0
2922,Filing a Form 15 does not obviate the need to file all delinquent reports,0.0
2923,financial services modernization act of 1999,0.0
2924,Fire rebuild 180 days,0.0
2925,FLA.R.C.P. 1.140,0.0
2926,Florida Jurisprudence 2d,0.0
2927,Food Security Act of 1985,0.0
2928,"For purposes of this section, a long-term contract is defined as a contract with a term of 10 to 15 years",0.0
2929,"For violations of the local rules, sanctions may be imposed including, in appropriate cases, striking the offending pleading.",0.0
2930,force 10 hoops llc,0.0
2932,Foreign Investment Risk Review Modernization Act of 2018,0.0
2933,Form 106,0.0
2935,form interrogatory no. 12.6,0.0
2936,FR Doc. 2018-17614,0.0
2937,Frackers burn cash,0.0
2938,FRAP 42,1.0
2939,fraudulent transfer 9(b),0.0
2940,FRCP 15(a),1.0
2941,frcp 32,1.0
2942,FRCP 33,1.0
2944,FRCP 68,1.0
2945,FRE 405(b),1.0
2946,Freedom of Information Improvements Act of 1981,0.0
2947,From 2010 to,0.0
2951,GA-0494,1.0
2952,GA210,1.0
2953,Gasch 281,0.0
2954,gbl 458,0.0
2955,general obligations law 13-101,0.0
2957,GR-9.17,0.0
2958,gross negligence roadway construction design,0.0
2959,gross negligence roadway construction design case,0.0
2960,Guarantor agrees to pay upon demand all of Lender%2019s costs and expenses,0.0
2961,H. Rpt. 107-525,0.0
2962,H.B. 5490,0.0
2964,H.R. Rep. No. 101-247,0.0
2965,h.s.b. 558,0.0
2967,Harris County Hospital District,0.0
2968,Have a formal accounting of the limited liability company%2019s affairs whenever circumstances render it just and reasonable,0.0
2969,HB 1733,0.0
2971,hospital facility 501(r),0.0
2972,House Bill 142,0.0
2973,household members age 14,0.0
2974,Rule 72,1.0
2976,hung jury,0.0
