query,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14,r_not
243.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
243.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
251.051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
255.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
257.625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
271.9051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
286.011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
287.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
287.041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
288.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
290,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
290.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
301.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
301.046,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
301.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
301.6434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
302.309,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
302.574,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
303.39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
307.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
310,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
311.042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
313.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316.072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316.122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316.126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316.301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316.401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
319.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
321.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
322.212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
324.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
324.021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
326,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
333.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
333.7401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
337.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
337.403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
342,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
342.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
345.39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
346.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
351,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
352,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
356.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
360.297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
361.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
366.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
367.842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
375.1007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
376.1218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
376.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
377.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
377.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
377.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
379.321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
379.882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
382.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
383.015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
383.016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
393.146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
393.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
395.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400.506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
401.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
401.2101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
403.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
403.211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
403.27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
404.1527,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
404.97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
406.0165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
408,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
409.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
411.31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
414.295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
415,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
415.1111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
424.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
425.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
425.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
429.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
430.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
430.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
430.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
432.102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
433.318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440.192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440.205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440.39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440.812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440.892,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
447.532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
447.536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448.102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
452.31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
452.375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
452.377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
456.073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
458.347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
465,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
470,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
473,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
473.097,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
475.255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
483,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
483.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
484,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
484.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
490.065,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
490.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
491.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500.3159,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500.3172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
501,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
501.171,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
501.204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
505.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
508.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
510.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
510.265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
510.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
513.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
513.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
514.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
514.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
515.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
516.105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
516.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
518.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
518.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
523.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
525.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
526,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
527,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
527.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
528,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
530.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
530.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
537.058,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
537.065,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
537.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
537.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
538.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
538.225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
541.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
542.335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
542.402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
546.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
550,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
551.053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
551.054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
558.003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
558.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
559.715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
559.905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
559.917,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
560.108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
560.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
560.253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
561.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
563.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
565.054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
566.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
566.093,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
570.151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
570.223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
571.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
572.051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
573.062,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
577.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
577.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
579.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
581.185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
594,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
595.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
597.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
600.2591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
600.328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
600.5807,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
600.6023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
603,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
605.0411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
605.0602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
605.0905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
606,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
607,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
607.1406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
607.167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
609,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
609.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
610,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
610.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
610.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
624.155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
627.361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
627.4091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
627.4137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
627.4265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
627.427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
627.6675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
627.7011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
627.7015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
627.744,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
633,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
633.356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
633.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
646.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
647,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
652.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
655.017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
655.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
667.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
667.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
670,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
670.208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
671.205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
672.316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
672.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
673.3011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
676.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
677.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
679.504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
682.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
682.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
682.405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
684.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
689.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
690.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
691.401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
695.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
697.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
697.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
700.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
700.5501,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
701.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
702.015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
704.395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
708,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
709.116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
709.2105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
709.2116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
711,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
711.008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
713.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
713.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
713.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
713.346,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
713.3471,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
713.58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
713.78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
715.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
718,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
718.111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
718.112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
718.1124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
718.113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
718.116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
718.117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
718.121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
718.1255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
718.203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
718.303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
719.108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
720.303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
720.3032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
720.3035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
720.3085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
720.30851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
720.317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
722.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
726.105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
731.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
731.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
731.302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
731.51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
732.108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
732.401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
733.106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
733.301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
733.401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
733.504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
733.617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
733.704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
733.802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
735.051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
736.0303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
736.0813,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
736.1001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
736.1018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
739.104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
742.045,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
743.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
743.015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
743.047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
744.301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
744.3215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
744.334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
744.444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
752.406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
756.568,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
762.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
766.102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
766.103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
767.225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
767.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
768.0415,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
768.0755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
768.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
768.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
768.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
768.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
768.31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
768.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
768.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
768.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
768.81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
771,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
772.103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
775.082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
775.084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
775.087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
775.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
776.012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
776.032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
777.201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
777.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
778.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
784.045,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
784.048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
784.0485,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
785.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
786.0755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
790.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
